Tarih,Yıl,Ay,Bölge,Toplam_Üretim_MWh,Toplam_Tüketim_MWh,Yenilenebilir_Oranı,Pik_Talep_MW,Önerilen_Enerji_Türü
2019-01-15,2019,1,Güneydoğu Anadolu,21900.26511863109,21069.296539004547,0.2807812806516837,6481.443879390699,Termik (Kömür/Doğalgaz)
2022-02-15,2022,2,Doğu Anadolu,16558.69732662805,17032.73673210928,0.33054551285438977,4293.104174440194,Termik (Kömür/Doğalgaz)
2022-08-15,2022,8,Akdeniz,31172.83658208026,30494.74143159383,0.4200912741750776,3187.855451994537,Karma Enerji Üretimi
2022-03-15,2022,3,Karadeniz,39663.094818006764,39188.80355995036,0.560244740370131,7822.383269504058,Yenilenebilir (Güneş/Rüzgar/Hidro)
2025-01-15,2025,1,Doğu Anadolu,37136.549545038186,37896.194110148004,0.4190914547575729,4732.620839763591,Karma Enerji Üretimi
2024-12-15,2024,12,Doğu Anadolu,42235.15541650602,42264.97194422557,0.3251681523261292,3384.8583469043706,Termik (Kömür/Doğalgaz)
2020-10-15,2020,10,Güneydoğu Anadolu,28956.168368511542,27682.50912992847,0.47491872635116394,7788.126422526901,Karma Enerji Üretimi
2019-07-15,2019,7,Güneydoğu Anadolu,27022.89182625978,27184.057248402205,0.312096098372285,3909.6406524763556,Termik (Kömür/Doğalgaz)
2023-12-15,2023,12,Ege,34092.04110550221,32561.770002834066,0.3530428881334887,3297.6235017388585,Karma Enerji Üretimi
2016-02-15,2016,2,Karadeniz,18544.944828649688,18909.792816392,0.5015771387119536,7387.360067635264,Karma Enerji Üretimi
2025-07-15,2025,7,Doğu Anadolu,29926.195564383066,29042.415483342666,0.4864521213034066,3930.6794887667397,Karma Enerji Üretimi
2016-12-15,2016,12,İç Anadolu,27268.588332428095,26377.70806324268,0.31257481706843443,4251.214490822977,Termik (Kömür/Doğalgaz)
2019-06-15,2019,6,İç Anadolu,21818.088817894546,20886.88389358859,0.4913794373525512,6341.063992775082,Karma Enerji Üretimi
2018-04-15,2018,4,Doğu Anadolu,21877.541856979245,22363.77584376329,0.5380146146184297,6205.738164426486,Karma Enerji Üretimi
2017-11-15,2017,11,Ege,20535.63058069132,19938.76108829279,0.39818884111655284,5422.614925955107,Karma Enerji Üretimi
2016-10-15,2016,10,Akdeniz,41321.19215783867,42316.076789818544,0.5288062963981073,6512.420419935546,Karma Enerji Üretimi
2025-12-15,2025,12,Doğu Anadolu,42235.15541650602,42264.97194422557,0.3251681523261292,3384.8583469043706,Termik (Kömür/Doğalgaz)
2015-11-15,2015,11,Marmara,41700.160254526985,41024.59746239694,0.4002331810559776,3469.909699204345,Karma Enerji Üretimi
2024-01-15,2024,1,Güneydoğu Anadolu,26928.371356586118,26293.60572426348,0.3321331754827199,5415.198487794451,Termik (Kömür/Doğalgaz)
2016-07-15,2016,7,Marmara,35541.935176616375,34342.81048946714,0.6143708737975371,7112.686214615845,Yenilenebilir (Güneş/Rüzgar/Hidro)
2025-05-15,2025,5,Marmara,37286.44481003817,38173.55418570247,0.45857960966675204,3342.29359666789,Karma Enerji Üretimi
2021-04-15,2021,4,İç Anadolu,23307.13462133427,24434.08462702222,0.30628461121950334,4010.07834201245,Termik (Kömür/Doğalgaz)
2016-03-15,2016,3,Güneydoğu Anadolu,33831.241592142535,33272.70678853829,0.3057088290653549,6970.12594635148,Termik (Kömür/Doğalgaz)
2019-08-15,2019,8,Güneydoğu Anadolu,39678.42955541035,39375.83492237334,0.5170199597165882,3477.676569173341,Karma Enerji Üretimi
2025-01-15,2025,1,Ege,15297.714633835069,15242.788433369704,0.6353996963550353,5595.161400647743,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-12-15,2019,12,İç Anadolu,33017.83000081852,33069.600068637825,0.6177567892857669,5484.817414529151,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-09-15,2018,9,Marmara,33715.77974029719,33553.16070829131,0.4846433852701897,3840.071038724317,Karma Enerji Üretimi
2022-12-15,2022,12,Marmara,39713.71152663884,41520.9257146668,0.5784793130200907,3007.8255259573643,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-09-15,2017,9,Doğu Anadolu,28774.07268714784,30155.321908494152,0.4470472375971478,4643.758051437541,Karma Enerji Üretimi
2022-11-15,2022,11,Doğu Anadolu,20583.04253538832,21205.974547245904,0.4332747546951571,5414.844360426776,Karma Enerji Üretimi
2020-07-15,2020,7,Doğu Anadolu,36484.52022669581,35654.94980226555,0.4154196406101406,3609.430466684738,Karma Enerji Üretimi
2017-09-15,2017,9,Marmara,21393.141120752498,20390.08964759623,0.510666730150354,4842.631718618806,Karma Enerji Üretimi
2015-02-15,2015,2,İç Anadolu,17833.288822677852,18159.65008736188,0.2784754593840916,4594.878151468806,Termik (Kömür/Doğalgaz)
2015-09-15,2015,9,Akdeniz,23423.170873225674,22308.968033231547,0.5081889183628672,3885.553397035245,Karma Enerji Üretimi
2024-12-15,2024,12,Marmara,19718.19624539146,19343.132213354358,0.36601821278497476,7357.070170954272,Karma Enerji Üretimi
2024-01-15,2024,1,Güneydoğu Anadolu,26928.371356586118,26293.60572426348,0.3321331754827199,5415.198487794451,Termik (Kömür/Doğalgaz)
2017-07-15,2017,7,Marmara,15392.833697650009,15644.564054730405,0.3212143867479006,7805.351587347276,Termik (Kömür/Doğalgaz)
2016-01-15,2016,1,Güneydoğu Anadolu,28682.099526511076,29500.044057235365,0.32986951286334387,5571.1721920680575,Termik (Kömür/Doğalgaz)
2017-11-15,2017,11,Marmara,41700.160254526985,41024.59746239694,0.4002331810559776,3469.909699204345,Karma Enerji Üretimi
2024-10-15,2024,10,Güneydoğu Anadolu,40696.116712437804,41514.79992906802,0.540822704646156,5810.363972012856,Karma Enerji Üretimi
2020-07-15,2020,7,Doğu Anadolu,36484.52022669581,35654.94980226555,0.4154196406101406,3609.430466684738,Karma Enerji Üretimi
2019-01-15,2019,1,İç Anadolu,20417.260353820006,20555.98590001934,0.6161953190352167,3169.729892928994,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-05-15,2019,5,Karadeniz,40536.207421463056,40516.533282695455,0.4422346309306592,5962.038923297589,Karma Enerji Üretimi
2023-10-15,2023,10,Akdeniz,36429.79907204992,36290.33175319079,0.6183978084386303,6472.977136266427,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-03-15,2018,3,Karadeniz,21966.38085440452,22844.101580033053,0.4035564885492846,5717.764305569943,Karma Enerji Üretimi
2023-08-15,2023,8,Doğu Anadolu,39104.48229890654,40782.95638145064,0.4120410778110266,7530.555010662485,Karma Enerji Üretimi
2016-07-15,2016,7,Güneydoğu Anadolu,42012.54171489991,42571.734767500624,0.3856119164194803,4746.047873063304,Karma Enerji Üretimi
2019-05-15,2019,5,Ege,26815.932169624753,27221.477495040264,0.29263721212319627,6289.226523015181,Termik (Kömür/Doğalgaz)
2021-09-15,2021,9,Güneydoğu Anadolu,33212.687361562625,33648.795032468224,0.4866788649225302,6513.168865427582,Karma Enerji Üretimi
2019-10-15,2019,10,Marmara,23224.819996794176,22248.029051857287,0.28426329983857224,7470.954373320591,Termik (Kömür/Doğalgaz)
2020-02-15,2020,2,Ege,28359.157650079964,28401.178417684874,0.3936933477599063,5964.754257174637,Karma Enerji Üretimi
2020-08-15,2020,8,Akdeniz,17471.43136847528,17786.789485300884,0.5118044857124542,4366.297634991047,Karma Enerji Üretimi
2019-11-15,2019,11,Marmara,20261.138358703487,21100.784136092003,0.41750820995682925,4915.692641247488,Karma Enerji Üretimi
2014-02-15,2014,2,Marmara,32772.437065861275,31286.04453532315,0.49301794076057537,3852.620618436458,Karma Enerji Üretimi
2017-07-15,2017,7,Marmara,15392.833697650009,15644.564054730405,0.3212143867479006,7805.351587347276,Termik (Kömür/Doğalgaz)
2018-04-15,2018,4,İç Anadolu,16735.280296901892,17520.33669724393,0.6035143539853702,7638.761415976065,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-12-15,2019,12,Güneydoğu Anadolu,42193.12360033233,40670.987135749594,0.46296827291008685,5055.478013003532,Karma Enerji Üretimi
2022-11-15,2022,11,Doğu Anadolu,23241.945765585588,22996.92005225012,0.41873127141553257,5055.105376327729,Karma Enerji Üretimi
2018-04-15,2018,4,Ege,19550.246391982535,19182.158395505536,0.3493956559257863,6719.731462863385,Termik (Kömür/Doğalgaz)
2018-08-15,2018,8,Marmara,29659.295712139974,30461.30506889173,0.5233181506426021,5229.513531883742,Karma Enerji Üretimi
2021-09-15,2021,9,İç Anadolu,44890.03012881742,44298.87121449485,0.42944425238181705,6610.354691013685,Karma Enerji Üretimi
2025-11-15,2025,11,Doğu Anadolu,38458.799314738775,39426.98802060285,0.5712008287831349,5590.0403320231235,Yenilenebilir (Güneş/Rüzgar/Hidro)
2016-07-15,2016,7,Marmara,15392.833697650009,15644.564054730405,0.3212143867479006,7805.351587347276,Termik (Kömür/Doğalgaz)
2020-10-15,2020,10,İç Anadolu,16756.527877319375,16478.768853943297,0.5639587908445871,6538.404673704579,Yenilenebilir (Güneş/Rüzgar/Hidro)
2024-02-15,2024,2,İç Anadolu,26940.158788635083,26409.210632637463,0.2762779435817463,4141.176817468496,Termik (Kömür/Doğalgaz)
2019-05-15,2019,5,İç Anadolu,26180.65551036942,25551.675167865356,0.5393680454754339,5479.378675393854,Karma Enerji Üretimi
2014-09-15,2014,9,Doğu Anadolu,15463.698495866023,16126.037407069954,0.42127365932692573,7833.274095218348,Karma Enerji Üretimi
2019-07-15,2019,7,Doğu Anadolu,36484.52022669581,35654.94980226555,0.4154196406101406,3609.430466684738,Karma Enerji Üretimi
2016-12-15,2016,12,Karadeniz,43645.95841989582,44684.28231332831,0.4717416210045603,6058.603731171761,Karma Enerji Üretimi
2017-01-15,2017,1,İç Anadolu,26955.142031921205,27267.417616662155,0.5040374603470575,3226.5200488602227,Karma Enerji Üretimi
2024-06-15,2024,6,Marmara,37853.945741330914,37424.45679147491,0.4545101848803005,5461.627400005909,Karma Enerji Üretimi
2017-11-15,2017,11,Ege,32348.40422988522,30847.251538562778,0.43623920725298404,5713.223173537883,Karma Enerji Üretimi
2025-10-15,2025,10,İç Anadolu,28989.292684205102,27759.276205104637,0.4051304359667725,7017.688297313017,Karma Enerji Üretimi
2022-09-15,2022,9,Marmara,44369.43345524427,44828.626459041654,0.3931256336454195,6239.087229952642,Karma Enerji Üretimi
2017-12-15,2017,12,Ege,38675.137158220154,38669.11234121176,0.2847681152349695,5685.5327090927385,Termik (Kömür/Doğalgaz)
2016-07-15,2016,7,İç Anadolu,42981.85450062039,44555.26498426417,0.26808746804247574,3131.83487248626,Termik (Kömür/Doğalgaz)
2025-04-15,2025,4,İç Anadolu,37161.69452179699,35354.69060362739,0.34935050414792007,4072.0324149658227,Termik (Kömür/Doğalgaz)
2016-09-15,2016,9,Doğu Anadolu,28774.07268714784,30155.321908494152,0.4470472375971478,4643.758051437541,Karma Enerji Üretimi
2022-03-15,2022,3,Ege,39333.713098004126,39868.47344259425,0.4052662824507982,6370.651477680314,Karma Enerji Üretimi
2022-02-15,2022,2,Güneydoğu Anadolu,30811.24391734955,30583.497628499666,0.3022841506960798,7433.0210762023335,Termik (Kömür/Doğalgaz)
2018-07-15,2018,7,Doğu Anadolu,36484.52022669581,35654.94980226555,0.4154196406101406,3609.430466684738,Karma Enerji Üretimi
2018-01-15,2018,1,Doğu Anadolu,24573.01419729767,25381.25865889922,0.26480305388619707,5981.349392410266,Termik (Kömür/Doğalgaz)
2019-11-15,2019,11,Güneydoğu Anadolu,32852.337921007645,31378.66684520199,0.4485464988804946,5984.214244584446,Karma Enerji Üretimi
2024-06-15,2024,6,Karadeniz,32313.677581149623,31851.983501996423,0.5650196343435117,4255.006916311501,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-05-15,2019,5,Doğu Anadolu,21707.875155583577,22713.432861126494,0.25486178987592656,7849.394133538195,Termik (Kömür/Doğalgaz)
2022-09-15,2022,9,Doğu Anadolu,23142.28141340143,23134.63386789149,0.3637096371710067,3669.1418149984656,Karma Enerji Üretimi
2022-01-15,2022,1,Ege,18975.740182255453,19662.689458037356,0.6191028762053578,5435.30959409468,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-08-15,2021,8,İç Anadolu,30677.297980102354,30062.419637817475,0.2807448301104654,5503.121340352089,Termik (Kömür/Doğalgaz)
2022-02-15,2022,2,Ege,38422.84758205319,38268.38936301574,0.2732655182021903,7974.331585848836,Termik (Kömür/Doğalgaz)
2018-11-15,2018,11,Doğu Anadolu,36977.16291630751,35923.09331013646,0.2624732540245139,4311.320221499125,Termik (Kömür/Doğalgaz)
2018-02-15,2018,2,Karadeniz,39918.582233631874,41774.903731061175,0.29971888939421787,6654.337376018221,Termik (Kömür/Doğalgaz)
2016-07-15,2016,7,Doğu Anadolu,30889.517350680195,30092.11153675331,0.2872411071223597,7486.078789766634,Termik (Kömür/Doğalgaz)
2019-01-15,2019,1,Ege,43321.780190598394,41326.49514664073,0.5322300690062753,7626.241587078329,Karma Enerji Üretimi
2023-04-15,2023,4,Akdeniz,23124.189841109175,22540.442261551063,0.2750105182971383,5294.702582984102,Termik (Kömür/Doğalgaz)
2020-06-15,2020,6,Akdeniz,32472.679746217393,33278.23983714151,0.574707915236055,6282.393036657513,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-05-15,2018,5,Akdeniz,18525.787403313145,18802.211236851774,0.5484179517061694,5916.843825485798,Karma Enerji Üretimi
2020-11-15,2020,11,Karadeniz,22778.902765973213,22618.66870368637,0.5990921001938407,7209.6678339590435,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-08-15,2017,8,Güneydoğu Anadolu,19020.456853519223,18124.17997613793,0.5520549022694476,6101.547756767323,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-07-15,2017,7,Güneydoğu Anadolu,27022.89182625978,27184.057248402205,0.312096098372285,3909.6406524763556,Termik (Kömür/Doğalgaz)
2022-09-15,2022,9,Karadeniz,30523.39055265124,30311.03141999806,0.3767786351164477,5172.979804293559,Karma Enerji Üretimi
2021-11-15,2021,11,Akdeniz,26979.477474279243,26041.714040402025,0.6469934008633501,7635.004839621477,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-04-15,2018,4,Marmara,33232.103846365775,33274.270437941406,0.3422679246871035,3882.6401600275412,Termik (Kömür/Doğalgaz)
2019-12-15,2019,12,Doğu Anadolu,41041.70070322351,42297.27057413764,0.5660121745228246,4523.395695490204,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-08-15,2021,8,Ege,35666.55906150272,36998.07344425891,0.5045165415916992,6805.607685215789,Karma Enerji Üretimi
2015-11-15,2015,11,Karadeniz,38099.806592958324,37017.09020394273,0.4991561903276001,3426.73732496884,Karma Enerji Üretimi
2019-08-15,2019,8,Güneydoğu Anadolu,39678.42955541035,39375.83492237334,0.5170199597165882,3477.676569173341,Karma Enerji Üretimi
2020-07-15,2020,7,Marmara,41607.747006278085,42214.432946651854,0.36436271569566403,7079.734694843086,Karma Enerji Üretimi
2023-12-15,2023,12,Güneydoğu Anadolu,32809.82373625615,31202.57278566232,0.5044384185638169,7566.4347378811835,Karma Enerji Üretimi
2018-08-15,2018,8,Güneydoğu Anadolu,39906.59593700975,39496.29040309117,0.5172340546282586,4024.921477079105,Karma Enerji Üretimi
2021-02-15,2021,2,Marmara,33587.63864693489,34092.1286485193,0.3108099412514592,3306.748135553341,Termik (Kömür/Doğalgaz)
2015-04-15,2015,4,Marmara,38747.37131177545,39869.565483524195,0.28648244121947614,5472.101523512907,Termik (Kömür/Doğalgaz)
2020-03-15,2020,3,Marmara,20011.257237028498,19346.12150067854,0.2646685707734172,6682.010075328202,Termik (Kömür/Doğalgaz)
2021-11-15,2021,11,Doğu Anadolu,25183.505776284183,25976.345783339646,0.28204593855387006,7474.083280302638,Termik (Kömür/Doğalgaz)
2017-01-15,2017,1,Karadeniz,24127.267288786134,24186.99779309689,0.42277800745684635,4456.14570099021,Karma Enerji Üretimi
2019-03-15,2019,3,İç Anadolu,16262.795689090857,15478.723919509279,0.6450889558944126,5138.865668679311,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-02-15,2020,2,Doğu Anadolu,20092.73715262622,20132.468427706783,0.38480127057251456,7144.416829413048,Karma Enerji Üretimi
2018-02-15,2018,2,Güneydoğu Anadolu,32234.193395397357,33336.05088521118,0.3059089506505158,6976.3365592994505,Termik (Kömür/Doğalgaz)
2023-07-15,2023,7,Güneydoğu Anadolu,17658.14141909037,17636.29443043434,0.281059733868642,5037.715155162154,Termik (Kömür/Doğalgaz)
2017-06-15,2017,6,Akdeniz,31121.868088137686,32428.537199143855,0.38853839774638455,4734.766009481138,Karma Enerji Üretimi
2019-11-15,2019,11,Doğu Anadolu,36977.16291630751,35923.09331013646,0.2624732540245139,4311.320221499125,Termik (Kömür/Doğalgaz)
2022-01-15,2022,1,Akdeniz,26959.890833169393,26006.518976461866,0.39701376891661255,3340.8615469274678,Karma Enerji Üretimi
2025-03-15,2025,3,Ege,36034.187832524214,36683.206383630844,0.4132606763466793,3076.9744584565424,Karma Enerji Üretimi
2025-08-15,2025,8,İç Anadolu,18160.364534439996,17656.162542976042,0.45768982831208205,6038.763415478263,Karma Enerji Üretimi
2018-01-15,2018,1,Marmara,22490.040265775577,22466.256966427798,0.3384837767278409,7938.340039983235,Termik (Kömür/Doğalgaz)
2015-09-15,2015,9,İç Anadolu,32307.116538790775,32282.94336501349,0.3280971951192178,6612.260576307526,Termik (Kömür/Doğalgaz)
2020-09-15,2020,9,İç Anadolu,41058.695038668324,42194.36562141148,0.5583687378576208,7223.916140584438,Yenilenebilir (Güneş/Rüzgar/Hidro)
2016-05-15,2016,5,Marmara,42890.92957027719,44212.48652018364,0.5033615026041693,7357.302950938589,Karma Enerji Üretimi
2021-04-15,2021,4,Marmara,19501.459940819528,19159.552401978046,0.5449428309551199,5380.0906468438325,Karma Enerji Üretimi
2016-03-15,2016,3,Karadeniz,15165.663513708072,15644.081701258045,0.5327429375390469,6645.035840204937,Karma Enerji Üretimi
2022-01-15,2022,1,Güneydoğu Anadolu,40518.481735234134,40766.54717811469,0.4593563645497466,3573.8443593460875,Karma Enerji Üretimi
2024-10-15,2024,10,Karadeniz,38667.974153280215,40183.26434997341,0.42352696783061183,7549.71571927196,Karma Enerji Üretimi
2018-12-15,2018,12,Karadeniz,42519.40726386728,40975.18160960672,0.630094941528321,5230.028864789779,Yenilenebilir (Güneş/Rüzgar/Hidro)
2022-08-15,2022,8,Doğu Anadolu,39104.48229890654,40782.95638145064,0.4120410778110266,7530.555010662485,Karma Enerji Üretimi
2016-10-15,2016,10,Doğu Anadolu,30102.518125645707,30675.654503630176,0.2657248559364396,6997.051994545213,Termik (Kömür/Doğalgaz)
2025-01-15,2025,1,Ege,35144.3744600162,35609.271814198066,0.3295968555837747,5091.669320511401,Termik (Kömür/Doğalgaz)
2026-10-15,2026,10,İç Anadolu,28989.292684205102,27759.276205104637,0.4051304359667725,7017.688297313017,Karma Enerji Üretimi
2015-07-15,2015,7,İç Anadolu,35728.13214307398,35323.45869162258,0.6246919954946939,3687.604720729966,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-04-15,2023,4,Akdeniz,23124.189841109175,22540.442261551063,0.2750105182971383,5294.702582984102,Termik (Kömür/Doğalgaz)
2016-01-15,2016,1,Ege,29748.47625350497,29669.558813806783,0.3192807479640061,5169.2582461898655,Termik (Kömür/Doğalgaz)
2020-07-15,2020,7,Güneydoğu Anadolu,37747.89587787067,35953.311520221614,0.2588494206115989,4618.051095747706,Termik (Kömür/Doğalgaz)
2016-10-15,2016,10,İç Anadolu,33450.21680097509,35089.45755398911,0.3060336060946096,5591.648261818684,Termik (Kömür/Doğalgaz)
2024-05-15,2024,5,Akdeniz,38621.61080256999,38445.285472406285,0.5020988877824633,4241.918043716038,Karma Enerji Üretimi
2024-05-15,2024,5,Ege,29266.3811246048,29392.29851178805,0.34109989444128386,7820.144235827569,Termik (Kömür/Doğalgaz)
2022-08-15,2022,8,Karadeniz,27086.198478979113,26531.718248103996,0.3429537292224191,4405.0224945435675,Termik (Kömür/Doğalgaz)
2020-01-15,2020,1,Ege,44629.48691208173,42577.0178297974,0.5968125984489794,5893.377042861966,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-08-15,2021,8,Akdeniz,36793.85145339015,38603.409682714904,0.28967123983488635,5007.4715793064415,Termik (Kömür/Doğalgaz)
2025-04-15,2025,4,Güneydoğu Anadolu,42981.31524398284,43171.52461081578,0.3301128071470504,6083.918039262706,Termik (Kömür/Doğalgaz)
2021-04-15,2021,4,Doğu Anadolu,34780.61766617348,36154.86157343711,0.504667872866883,6069.667923800309,Karma Enerji Üretimi
2021-12-15,2021,12,Güneydoğu Anadolu,25120.36640307278,23912.89979995449,0.2997473596002041,5068.213374593177,Termik (Kömür/Doğalgaz)
2022-04-15,2022,4,Ege,31611.344560740334,31743.179080233702,0.554760725041948,7168.249809687928,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-10-15,2019,10,Karadeniz,30988.73359654006,30444.36614387889,0.38320076522327917,6347.434775990951,Karma Enerji Üretimi
2021-08-15,2021,8,İç Anadolu,19802.14904863719,19726.024586502655,0.25373264793083733,4233.3943226081155,Termik (Kömür/Doğalgaz)
2018-11-15,2018,11,Güneydoğu Anadolu,32852.337921007645,31378.66684520199,0.4485464988804946,5984.214244584446,Karma Enerji Üretimi
2021-08-15,2021,8,Karadeniz,43525.90686751231,42007.10469706252,0.4229339204170408,7718.079600837995,Karma Enerji Üretimi
2019-05-15,2019,5,Marmara,41662.44239606932,43560.7978258373,0.5948510469061803,7047.580373624391,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-01-15,2023,1,Ege,43901.833026406515,44165.98238079091,0.6247289848132367,3261.289396430119,Yenilenebilir (Güneş/Rüzgar/Hidro)
2024-05-15,2024,5,Güneydoğu Anadolu,24650.09968978646,25508.026910278277,0.5415445769079787,3476.996386566053,Karma Enerji Üretimi
2023-02-15,2023,2,Marmara,39672.67121004836,41091.2165159616,0.6166540943364829,5154.926102566482,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-04-15,2021,4,Marmara,19501.459940819528,19159.552401978046,0.5449428309551199,5380.0906468438325,Karma Enerji Üretimi
2019-12-15,2019,12,Ege,31614.06722137129,30999.250469793315,0.4087926068297134,5236.012702524178,Karma Enerji Üretimi
2023-09-15,2023,9,Doğu Anadolu,17353.67448951372,17430.893063919888,0.5337283313890439,3836.6065200053017,Karma Enerji Üretimi
2018-06-15,2018,6,Güneydoğu Anadolu,42445.377032043005,41861.30274865262,0.4822353401112174,6161.321439597652,Karma Enerji Üretimi
2017-06-15,2017,6,Güneydoğu Anadolu,35944.85142059236,36074.599273098625,0.3738110465145311,7068.975098534744,Karma Enerji Üretimi
2021-11-15,2021,11,Ege,32156.168136815595,32438.40076933016,0.32379050125345576,4811.177208261442,Termik (Kömür/Doğalgaz)
2017-10-15,2017,10,Güneydoğu Anadolu,38948.85536900326,39532.9477140463,0.5307867509030814,6978.9633471805055,Karma Enerji Üretimi
2023-10-15,2023,10,Güneydoğu Anadolu,21209.777353152804,21244.927529102377,0.25220231966416834,3038.320163246127,Termik (Kömür/Doğalgaz)
2021-09-15,2021,9,İç Anadolu,32969.355245316314,31699.81416399707,0.2875429139293425,7548.134097182962,Termik (Kömür/Doğalgaz)
2022-11-15,2022,11,Güneydoğu Anadolu,42228.33007669664,43132.154192470116,0.4931620856362815,4546.863589313911,Karma Enerji Üretimi
2018-01-15,2018,1,Ege,44629.48691208173,42577.0178297974,0.5968125984489794,5893.377042861966,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-10-15,2021,10,Akdeniz,38658.448940172195,38725.208433841486,0.42607959918219623,3737.26263353142,Karma Enerji Üretimi
2016-07-15,2016,7,Doğu Anadolu,40149.861141334135,40024.16461263355,0.4159278009350661,4367.0353596535315,Karma Enerji Üretimi
2018-09-15,2018,9,Doğu Anadolu,23833.97278625753,24902.815177661858,0.5554423176639043,3700.5658788322626,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-03-15,2018,3,Güneydoğu Anadolu,33831.241592142535,33272.70678853829,0.3057088290653549,6970.12594635148,Termik (Kömür/Doğalgaz)
2019-02-15,2019,2,Akdeniz,29147.28565650475,28890.32585064816,0.38954730661719816,7647.64572123913,Karma Enerji Üretimi
2023-01-15,2023,1,Akdeniz,22695.901873327435,23045.81503596893,0.32923905310389606,5826.651272858049,Termik (Kömür/Doğalgaz)
2023-05-15,2023,5,İç Anadolu,17382.197539290886,17784.589311765758,0.32496477763903286,7290.88526578582,Termik (Kömür/Doğalgaz)
2021-02-15,2021,2,Marmara,25196.248913041985,25762.576865323936,0.27614253631957697,4576.451689153051,Termik (Kömür/Doğalgaz)
2016-09-15,2016,9,Marmara,36122.393042976706,35085.55090543715,0.3045485902347079,3072.72332833941,Termik (Kömür/Doğalgaz)
2021-12-15,2021,12,Karadeniz,23158.49178385893,23759.219036754304,0.429895936980216,6883.552784775906,Karma Enerji Üretimi
2022-03-15,2022,3,Marmara,28493.539464639674,27623.410913534917,0.3971037403509159,5070.648762644635,Karma Enerji Üretimi
2016-07-15,2016,7,Güneydoğu Anadolu,42012.54171489991,42571.734767500624,0.3856119164194803,4746.047873063304,Karma Enerji Üretimi
2022-12-15,2022,12,Güneydoğu Anadolu,32809.82373625615,31202.57278566232,0.5044384185638169,7566.4347378811835,Karma Enerji Üretimi
2025-01-15,2025,1,Ege,15297.714633835069,15242.788433369704,0.6353996963550353,5595.161400647743,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-04-15,2023,4,Marmara,42452.7020522113,42592.91851824355,0.3131819291341392,6479.495590844012,Termik (Kömür/Doğalgaz)
2024-03-15,2024,3,İç Anadolu,22797.149377284986,22444.23174251248,0.6169943372527962,4452.522528357102,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-08-15,2020,8,Ege,43887.80625712739,43815.59171024316,0.5723970199100632,5751.132710781309,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-09-15,2021,9,İç Anadolu,32969.355245316314,31699.81416399707,0.2875429139293425,7548.134097182962,Termik (Kömür/Doğalgaz)
2022-07-15,2022,7,Güneydoğu Anadolu,24946.940972015815,25832.632720325353,0.33283032368434207,3355.791425867164,Termik (Kömür/Doğalgaz)
2023-12-15,2023,12,Karadeniz,24203.297985664234,23847.40906994417,0.4985169796198441,4670.249828343846,Karma Enerji Üretimi
2019-03-15,2019,3,Güneydoğu Anadolu,33831.241592142535,33272.70678853829,0.3057088290653549,6970.12594635148,Termik (Kömür/Doğalgaz)
2025-08-15,2025,8,Karadeniz,21586.617696894056,22579.305948413814,0.4965201943702896,5784.39221586048,Karma Enerji Üretimi
2017-11-15,2017,11,Doğu Anadolu,16550.45163505823,16602.344966388602,0.46625404864404263,6187.149507491033,Karma Enerji Üretimi
2023-12-15,2023,12,Karadeniz,37535.34143425254,35925.10405581038,0.28207200563276136,4773.856459179921,Termik (Kömür/Doğalgaz)
2020-05-15,2020,5,Güneydoğu Anadolu,39535.02648525065,38033.521979772515,0.46779563918433986,3028.793302490608,Karma Enerji Üretimi
2022-08-15,2022,8,Ege,35666.55906150272,36998.07344425891,0.5045165415916992,6805.607685215789,Karma Enerji Üretimi
2020-03-15,2020,3,Ege,25638.664729223296,25093.173913180046,0.368523248182396,4168.0387552495495,Karma Enerji Üretimi
2023-08-15,2023,8,Doğu Anadolu,42086.84985575962,43569.4175348706,0.5171218732905627,5966.107850536921,Karma Enerji Üretimi
2021-11-15,2021,11,Ege,17900.29348940159,17811.456008743316,0.5524653315580985,4737.85762119491,Yenilenebilir (Güneş/Rüzgar/Hidro)
